transaction_id,timestamp,customer_id,product_id,quantity,discount_applied,gross_revenue,campaign_id,refund_flag
72048,24-07-21 12:32,82798,1043,1,0,9.73,36,0
72049,10-12-23 12:14,28521,1892,1,0.1,7.42,45,0
72050,28-04-21 16:11,67088,,2,0,,24,0
72051,22-02-21 15:30,12940,1028,1,0.05,130.19,29,0
72052,28-11-23 07:43,33634,,1,0,,43,0
72053,10-01-21 15:18,59161,1767,1,0,60.73,28,0
72054,16-03-22 23:33,52190,743,1,0,81.51,4,0
72055,09-09-23 12:45,73540,442,1,0,44.73,27,0
72056,05-04-21 06:22,74482,1954,3,0.05,141.07,24,0
72057,22-11-21 15:34,79395,1962,1,0.1,66.01,0,0
72058,27-05-23 08:13,36015,855,1,0,67.44,0,0
72059,11-01-23 18:59,76415,114,1,0,63.29,0,0
72060,22-04-23 00:50,79826,681,1,0,-124.64,22,1
72061,10-02-23 18:47,60700,1854,2,0.05,90.74,7,0
72062,04-12-23 08:09,80105,1038,1,0,24.92,0,0
72063,11-11-23 20:16,33627,,1,0,,9,0
72064,24-08-23 15:56,86017,247,1,0,45.45,48,0
72065,21-07-22 18:43,54517,337,2,0,149,34,0
72066,01-10-22 14:42,27306,,1,0.2,,0,0
72067,12-12-22 19:14,78043,314,1,0.15,41.93,13,0
72068,25-02-21 16:07,75274,989,1,0,69.16,17,0
72069,06-08-23 06:08,1670,552,1,0,11.22,0,0
72070,21-06-23 16:18,44282,663,1,0,-88.49,33,1
72071,29-01-21 08:46,13565,1542,3,0.05,320,0,0
72072,17-11-23 04:26,7249,198,1,0,77.74,8,0
72073,18-05-21 04:43,40033,461,1,0,18.76,10,0
72074,12-05-23 02:52,54624,449,1,0.05,79.07,43,0
72075,23-07-21 11:07,45138,452,1,0.05,81.98,19,0
72076,30-05-21 10:32,81307,1618,4,0,66.4,0,0
72077,09-11-22 01:25,91307,,1,0,,0,1
72078,29-11-21 16:39,89142,885,1,0,116.65,36,0
72079,05-03-23 09:52,39168,1995,1,0,70.87,23,0
72080,23-09-23 18:13,83656,268,1,0.05,186.77,46,0
72081,13-04-21 19:33,64337,1262,4,0.1,157.82,29,0
72082,30-04-21 15:49,1944,660,1,0,41.05,39,0
72083,14-04-22 08:33,70843,1706,1,0,157.28,36,0
72084,29-05-22 14:17,73388,1738,1,0.15,48.71,32,0
72085,11-05-22 20:08,82825,1270,1,0.15,37.84,24,0
72086,06-04-23 07:34,83288,419,1,0,63.65,0,0
72087,13-01-23 17:37,64678,1644,1,0,83.35,33,0
72088,05-12-23 18:42,99460,420,2,0.05,27.61,0,0
72089,30-09-22 15:45,7090,,1,0,,24,0
72090,26-08-21 03:40,68450,1268,1,0,69.93,49,0
72091,01-07-22 14:00,32656,108,2,0,39.38,27,0
72092,16-06-23 08:44,69160,1416,1,0,28.98,41,0
72093,19-01-21 06:20,77088,1607,2,0.1,37.35,5,0
72094,21-10-21 20:45,15803,1386,1,0,205.02,36,0
72095,21-12-22 18:39,67831,344,1,0,68.56,5,0
72096,11-08-23 19:36,39250,1837,1,0.05,9.97,8,0
72097,12-06-22 14:43,20018,1913,1,0.05,111.47,28,0
72098,07-07-21 08:52,55075,435,1,0,94.35,7,0
72099,09-06-21 16:03,98676,1121,1,0,36.38,37,0
72100,16-01-23 01:05,31518,1117,1,0,99.89,19,0
72101,11-04-21 13:20,62865,845,1,0,53.2,30,0
72102,28-01-23 19:02,80442,1939,1,0,89.27,16,0
72103,08-10-21 12:48,7474,1558,1,0,128.9,13,0
72104,12-12-21 20:23,77629,1588,1,0,171.53,8,0
72105,13-04-21 13:50,25148,1924,1,0,45.28,6,0
72106,31-12-22 16:00,64587,58,1,0,154.54,0,0
72107,16-10-22 18:15,23621,1307,3,0,192.84,29,0
72108,12-10-23 08:22,21051,53,1,0,117.76,10,0
72109,22-11-23 15:36,11665,184,1,0,164.5,17,0
72110,06-03-22 13:56,93113,1651,1,0,81.53,32,0
72111,03-11-22 15:00,65368,291,1,0,54.51,23,0
72112,22-08-22 15:26,11093,814,1,0.15,23.23,30,0
72113,14-11-21 16:50,34836,1675,1,0,65.8,18,0
72114,30-12-23 13:12,494,1216,1,0.1,89.09,0,0
72115,25-11-21 08:18,56471,1216,1,0,98.99,11,0
72116,14-05-23 09:26,88464,1285,2,0,250.48,0,0
72117,23-06-21 14:52,36615,264,4,0,560.96,44,0
72118,29-04-23 12:37,11542,1632,1,0,67.67,47,0
72119,15-03-23 14:06,75140,190,2,0,333.78,0,0
72120,16-06-21 15:31,69717,1095,3,0,469.11,30,0
72121,03-05-22 09:42,64645,1980,1,0,11.11,3,0
72122,20-06-23 07:41,61659,615,1,0.2,73.38,24,0
72123,24-08-21 22:31,4132,568,1,0,126.81,25,0
72124,13-05-21 18:27,99852,,1,0,,33,0
72125,01-12-21 03:52,8963,1993,1,0,46.42,8,0
72126,05-03-23 21:32,17794,56,3,0.1,25.92,44,0
72127,29-12-21 02:03,39859,1828,1,0,70.58,18,0
72128,07-07-22 08:12,31201,808,1,0,40.83,34,0
72129,02-01-21 08:41,94362,985,3,0.05,523.15,32,0
72130,02-03-21 06:33,27234,671,1,0,99.27,9,0
72131,12-01-23 15:19,56820,1248,1,0,69.92,31,0
72132,10-11-22 18:29,77252,412,1,0,203.07,27,0
72133,28-11-23 18:27,82477,1891,2,0,97.28,18,0
72134,12-12-21 00:05,83962,583,1,0,156.84,17,0
72135,03-12-23 09:11,24176,935,1,0.05,77.78,17,0
72136,31-12-22 06:33,13952,1219,1,0,181.9,49,0
72137,20-02-23 14:27,26482,232,1,0.05,86.72,30,0
72138,13-07-23 11:19,74357,1482,1,0,68.64,50,0
72139,26-06-23 06:00,29767,1384,3,0,500.04,0,0
72140,07-03-21 23:28,72674,1063,1,0,22.68,11,0
72141,25-02-22 15:13,31753,,1,0,,23,0
72142,01-10-21 16:53,35397,1228,1,0,116.83,21,0
72143,10-01-22 12:20,71938,1539,1,0,118.35,45,0
72144,31-12-23 19:29,60586,1011,1,0,69.3,0,0
72145,23-05-21 02:36,15070,1308,2,0.1,-253.55,48,1
72146,21-11-22 21:58,60666,1399,1,0,65.57,23,0
72147,08-11-22 19:59,83748,,1,0.05,,33,0
72148,23-01-22 20:56,96109,1653,1,0.2,43.5,0,0
72149,16-12-21 08:53,89931,345,1,0,60.51,3,0
72150,28-06-23 20:29,9873,1305,1,0.15,73.54,5,0
72151,09-12-22 06:48,29094,62,1,0,70.45,5,0
72152,31-03-22 18:45,89360,,1,0.05,,37,0
72153,19-08-21 13:04,74095,526,2,0.1,73.42,15,0
72154,26-04-22 19:20,73554,,1,0.1,,0,1
72155,11-01-22 13:30,49107,1938,2,0,-19.68,33,1
72156,16-12-21 04:43,55535,308,1,0.1,69.34,3,0
72157,11-05-23 08:14,2104,1234,3,0.05,58.51,0,0
72158,24-11-21 12:57,84436,,1,0,,0,0
72159,19-11-21 21:38,69228,138,1,0.2,26.69,26,0
72160,02-06-23 10:07,33642,321,1,0.05,82.82,6,0
72161,10-10-21 17:47,58992,,1,0.1,,0,0
72162,03-06-21 12:59,18207,383,1,0,130.42,24,0
72163,17-09-23 19:42,35994,1265,1,0,76.17,1,0
72164,19-03-21 12:48,78842,772,2,0,39.82,0,0
72165,17-11-22 17:36,97249,,1,0,,48,0
72166,04-03-21 01:55,56815,1572,1,0,23.05,18,0
72167,04-06-23 09:57,12361,1338,1,0.1,36.96,32,0
72168,01-05-21 18:23,52839,537,1,0,56.06,24,0
72169,21-02-21 11:14,66483,1103,2,0.1,58.75,0,0
72170,24-09-23 09:41,92022,337,1,0.05,70.77,29,0
72171,23-05-22 20:57,71477,,1,0,,0,0
72172,14-12-23 23:55,54608,542,2,0,114.88,5,0
72173,03-04-23 11:22,90845,379,1,0,33.33,44,0
72174,18-10-23 18:10,65640,433,1,0,26.01,36,0
72175,31-08-21 06:31,9116,236,1,0.2,78.71,41,0
72176,20-02-23 03:14,88878,1060,1,0.05,102.07,37,0
72177,26-05-21 08:26,13622,1797,1,0,22.95,46,0
72178,25-10-22 23:31,49116,1762,3,0,245.82,37,0
72179,06-04-22 16:46,79709,203,1,0,115.47,29,0
72180,01-02-23 06:43,45055,1442,2,0,-14.84,29,1
72181,12-06-22 09:12,76088,572,1,0,37.16,3,0
72182,10-08-21 06:41,17591,1232,1,0.1,156.72,0,0
72183,28-06-22 13:40,34783,599,1,0.2,81.58,11,0
72184,22-08-22 07:36,12808,1453,1,0.05,7.55,47,0
72185,09-06-23 23:53,35113,1052,1,0.05,20.73,22,0
72186,21-08-22 10:05,42521,1054,1,0.1,24.95,16,0
72187,14-09-21 12:40,27137,1984,3,0,75.81,0,0
72188,21-06-23 08:36,1231,407,1,0,78.51,29,0
72189,24-01-21 05:02,50074,102,1,0,8.33,43,0
72190,08-12-22 19:27,35593,1043,1,0,9.73,40,0
72191,10-01-22 17:38,75381,1268,1,0.05,66.43,40,0
72192,17-10-21 07:57,73648,222,1,0,80.73,7,0
72193,07-02-21 09:53,93228,1044,1,0,72.15,0,0
72194,09-11-23 00:21,6281,1690,1,0,18.63,5,0
72195,10-10-22 15:10,93297,1367,1,0.1,50.96,8,0
72196,02-07-23 20:29,85345,194,1,0,76.61,49,0
72197,30-04-22 14:35,14654,408,3,0.05,41.72,34,0
72198,13-09-22 13:43,5157,141,2,0,162.22,0,0
72199,30-12-21 14:31,62073,1923,2,0,112.96,40,0
72200,07-04-21 04:24,51535,539,1,0.15,38.14,4,0
72201,04-06-22 04:03,20355,208,1,0,9.09,48,0
72202,05-08-23 22:52,75912,1402,1,0,11.62,3,0
72203,01-12-23 08:26,86705,370,1,0,46.78,0,0
72204,18-03-21 17:15,8791,1715,1,0,71.9,42,0
72205,09-03-23 22:51,49514,1506,4,0,97.56,49,0
72206,29-11-22 07:16,98641,1938,1,0,9.84,0,0
72207,18-08-21 14:48,35012,1091,1,0,26,46,0
72208,27-01-22 18:36,18387,1962,1,0,73.34,31,0
72209,18-12-21 06:26,43399,35,1,0,-113.67,39,1
72210,29-09-23 06:40,19944,1641,3,0.05,151.34,30,0
72211,24-09-23 18:24,68205,1779,1,0,96.17,43,0
72212,04-11-22 16:04,1292,,4,0.15,,0,0
72213,31-07-23 19:37,44085,452,1,0.1,77.66,29,0
72214,26-04-21 15:45,58313,339,1,0,18.15,0,0
72215,17-02-21 11:38,56760,620,1,0.05,81.36,4,0
72216,19-11-21 14:27,5294,280,1,0,15.96,0,0
72217,12-05-23 11:24,8631,79,1,0,46.28,0,0
72218,14-02-21 23:57,3801,829,1,0,114.87,27,0
72219,09-04-22 04:08,58911,179,2,0.1,344.16,0,0
72220,17-02-21 15:39,42133,508,2,0.15,28.85,17,0
72221,01-05-23 09:14,20588,1367,1,0.1,50.96,16,0
72222,28-04-21 14:28,73843,966,1,0,71.93,49,0
72223,14-05-22 14:29,99604,774,1,0,95.09,37,0
72224,06-12-21 17:30,63400,1921,2,0,140.68,4,0
72225,12-09-21 12:20,4711,268,1,0,196.6,4,0
72226,11-07-22 20:02,42998,340,1,0.1,45.73,21,0
72227,20-11-22 19:59,92436,400,2,0.15,27.08,49,0
72228,28-08-23 04:52,88545,77,1,0,92.24,33,0
72229,23-05-23 20:40,70929,1897,4,0,158.68,24,0
72230,30-08-23 13:46,23871,1965,1,0.1,106.95,41,0
72231,20-12-23 09:03,50832,728,3,0,-56.13,45,1
72232,30-11-23 12:01,57862,773,1,0,60,44,0
72233,09-01-23 18:49,36017,467,1,0.2,55.78,44,0
72234,30-07-22 06:26,5203,1888,1,0.1,84.46,30,0
72235,21-08-21 08:22,95391,134,1,0.1,51.46,5,0
72236,10-06-21 07:22,40763,1306,1,0.1,45.1,33,0
72237,21-02-23 17:30,39829,201,1,0.2,31.29,16,0
72238,02-12-21 18:05,8923,46,2,0,348.48,22,0
72239,03-10-22 19:14,96608,1717,1,0,8.45,6,0
72240,17-05-22 06:29,62982,535,2,0.15,177.67,11,0
72241,22-08-23 18:42,59759,622,2,0.1,167.98,33,0
72242,23-02-22 07:18,52809,1967,1,0,23.93,28,0
72243,18-11-23 06:30,74542,1055,1,0,-55.93,0,1
72244,18-01-22 13:20,31786,872,1,0,97.95,14,0
72245,03-07-22 13:24,87579,573,1,0,77.01,39,0
72246,27-08-22 19:00,99232,1427,2,0,27.48,18,0
72247,15-01-23 00:34,80331,699,2,0,67.06,39,0
72248,12-01-21 08:03,61983,1443,3,0,114.87,24,0
72249,04-07-23 16:48,58775,996,2,0,184,3,0
72250,28-08-22 00:56,73201,1666,1,0.15,86.11,11,0
72251,29-01-22 17:40,89793,751,2,0,43.56,33,0
72252,08-02-21 16:29,55637,690,1,0,25.47,33,0
72253,08-05-23 11:05,36824,139,2,0,125.1,16,0
72254,08-12-22 13:12,11887,,1,0,,24,0
72255,19-06-22 15:42,95190,112,1,0,88.5,0,0
72256,14-03-21 09:56,6953,1549,1,0.05,50.43,2,0
72257,26-10-21 19:03,18225,199,1,0,223.41,44,0
72258,11-01-22 20:26,6036,1695,1,0,88.78,4,0
72259,11-07-21 13:34,53810,1376,1,0,102.8,22,0
72260,12-12-21 17:32,13604,1400,1,0.1,44.3,0,0
72261,17-04-21 19:49,99647,215,1,0,111.47,49,0
72262,18-08-21 12:04,96555,766,1,0,23.57,47,0
72263,25-07-21 09:10,22102,829,2,0,229.74,36,0
72264,07-02-21 06:33,96824,849,1,0.05,10.85,44,0
72265,30-12-22 22:14,1218,36,1,0,9.68,15,0
72266,02-10-23 20:22,13212,291,4,0.15,185.33,39,0
72267,20-10-22 19:57,80035,,1,0,,17,0
72268,13-12-23 17:39,75471,877,1,0.15,7.17,31,0
72269,08-10-21 00:43,85249,972,1,0,60.71,37,0
72270,02-01-23 22:01,7496,506,1,0,38.04,27,0
72271,08-01-23 19:18,33295,1784,1,0,78.81,0,0
72272,08-01-23 17:37,80981,116,1,0,8.43,0,0
72273,20-03-22 15:34,42056,972,3,0,182.13,18,0
72274,03-01-23 15:41,48689,1366,1,0,89.33,13,0
72275,27-12-23 06:35,71414,498,2,0,123.08,16,0
72276,29-01-22 12:27,24393,1607,1,0,20.75,0,0
72277,10-03-21 07:36,47321,232,1,0,91.28,6,0
72278,02-10-22 14:13,26938,1210,1,0,38.65,43,0
72279,13-02-21 20:23,8810,1376,1,0.15,87.38,0,0
72280,09-10-21 19:52,83327,1693,1,0,35.42,11,0
72281,16-03-23 20:53,74367,830,1,0,242.9,37,0
72282,14-05-21 20:20,63705,1903,1,0,57.68,44,0
72283,22-12-23 18:13,69296,648,1,0,112.41,0,0
72284,28-01-22 05:07,94240,1274,1,0,94.36,13,0
72285,15-08-21 15:34,85984,963,3,0,183.6,28,0
72286,02-06-22 11:39,93001,639,1,0.1,34.56,12,0
72287,12-12-22 13:11,97907,68,1,0,49.36,40,0
72288,14-08-23 21:28,14807,1907,1,0,36.12,12,0
72289,28-12-23 14:33,43651,795,1,0.05,44.74,44,0
72290,03-07-22 05:31,53099,,1,0.2,,14,0
72291,16-07-23 02:55,22916,1548,3,0,130.92,0,0
72292,19-12-22 19:56,73675,704,1,0,62.24,0,0
72293,27-08-21 18:20,76849,,3,0.1,,8,0
72294,28-11-22 04:04,95544,1292,2,0.2,92.02,6,0
72295,05-10-23 14:53,25449,1000,1,0,29.68,46,0
72296,26-09-23 11:29,58251,1861,1,0.05,56.53,31,0
72297,29-07-21 23:22,94592,532,1,0,104.76,0,0
72298,15-11-21 19:38,82307,1973,1,0.1,178.35,10,0
72299,19-07-21 14:30,30327,1711,1,0.05,77.5,8,0
72300,30-08-22 01:43,89668,1307,1,0,64.28,6,0
72301,03-04-21 21:12,22140,,1,0.2,,47,0
72302,28-05-22 02:35,26225,1227,2,0,184.54,24,0
72303,05-11-22 13:25,59356,1873,1,0,10.3,34,0
72304,26-02-22 15:17,77466,1557,1,0.15,61.99,21,0
72305,02-11-22 14:31,74675,17,1,0.1,131.56,25,0
72306,24-08-23 18:47,4036,1932,1,0.2,63.46,44,0
72307,22-07-23 12:30,17391,684,1,0.05,92.69,0,0
72308,22-03-21 15:11,19514,67,2,0.15,-64.09,10,1
72309,30-12-21 18:16,68607,1759,1,0,98.23,2,0
72310,17-10-22 20:21,37168,1222,3,0,47.73,0,0
72311,17-11-22 07:33,46659,74,1,0.05,18.23,37,0
72312,01-06-22 09:26,72052,3,1,0.1,148.91,6,0
72313,12-01-23 15:00,74562,,1,0,,11,0
72314,24-09-22 18:31,89560,1734,1,0,69.13,43,0
72315,09-12-21 05:22,59412,907,2,0,56.52,23,0
72316,27-10-21 10:07,51860,792,1,0,23.03,47,0
72317,26-10-23 19:53,36935,1211,1,0,67.95,6,0
72318,03-02-22 19:44,12612,,2,0,,38,0
72319,20-02-23 04:39,11484,1182,3,0,197.85,0,0
72320,24-08-23 05:35,18403,1037,3,0,203.85,15,0
72321,19-11-22 20:37,19592,497,1,0,67,1,0
72322,13-08-23 20:14,50173,614,1,0.05,49.58,40,0
72323,15-03-23 18:04,33398,719,1,0,16.23,25,0
72324,29-10-22 20:39,48325,1508,1,0,23.94,46,0
72325,18-06-21 17:47,38698,577,1,0.15,96.39,27,0
72326,26-08-22 16:22,70539,954,1,0,82.88,46,0
72327,26-08-23 19:32,55122,1624,3,0.1,137.7,18,0
72328,17-02-22 16:23,64840,535,1,0,104.51,0,0
72329,23-03-21 19:24,23034,1316,1,0.2,89.17,0,0
72330,25-09-23 10:16,56189,1518,1,0.15,73.91,5,0
72331,31-01-23 21:25,34649,1308,1,0.1,126.77,1,0
72332,14-05-23 20:15,28752,,1,0,,47,0
72333,16-01-21 06:40,53129,1729,1,0,25.68,0,0
72334,04-05-21 20:16,90212,,1,0.15,,0,0
72335,14-11-22 18:10,52938,,2,0,,19,0
72336,24-02-22 11:39,79382,332,1,0.05,20.27,35,0
72337,20-05-21 17:37,74262,540,1,0,21.29,25,0
72338,28-02-22 15:49,71190,,1,0.2,,3,0
72339,12-07-22 20:31,79534,957,1,0,15.41,4,0
72340,26-03-21 14:08,21366,1571,1,0,28.74,28,0
72341,14-06-23 19:46,47811,,3,0,,25,0
72342,10-05-22 21:53,41949,1836,3,0.05,28.81,24,0
72343,10-06-23 19:41,91139,1610,1,0.1,69.72,14,0
72344,30-01-21 08:51,33553,,2,0,,28,0
72345,01-10-21 00:16,18591,1759,1,0.15,83.5,49,0
72346,30-01-23 01:01,41876,1794,1,0,76.77,45,0
72347,15-09-23 13:01,55725,1919,1,0,67.08,6,0
72348,05-11-23 23:16,82550,,1,0,,47,0
72349,17-05-22 19:49,71372,1351,1,0,16.04,0,0
72350,30-03-21 22:21,97944,167,1,0,30.69,0,0
72351,26-11-23 09:33,6802,1389,1,0.1,82.27,42,0
72352,17-07-21 16:29,82513,,2,0.05,,34,0
72353,20-01-21 04:24,61506,1991,1,0.2,26.51,34,0
72354,27-03-23 21:26,6137,1761,1,0,24.7,45,0
72355,18-09-21 22:41,7938,119,1,0,45.54,0,0
72356,09-04-21 19:38,82506,488,1,0,16.54,44,0
72357,22-03-22 20:09,69614,669,1,0.05,95.64,35,0
72358,05-08-23 07:06,43468,1650,1,0.05,34.58,24,0
72359,07-01-21 08:31,5598,1564,1,0.1,155.62,14,0
72360,15-07-22 19:55,80349,783,2,0.2,66.66,24,0
72361,08-12-23 11:09,33777,829,1,0.2,91.9,37,0
72362,26-12-23 21:03,72794,235,1,0.05,10.36,17,0
72363,20-12-22 10:19,47048,1926,1,0,46.83,31,0
72364,14-09-21 12:48,9743,1833,1,0,6.61,48,0
72365,23-12-23 16:19,41089,1252,1,0,53.46,39,0
72366,08-05-22 06:29,86857,1735,1,0,197.97,18,0
72367,11-01-23 17:56,39278,1038,4,0.2,79.74,18,0
72368,02-06-23 17:45,21654,1860,3,0.2,420.26,6,0
72369,23-11-22 14:01,71311,1039,1,0.05,77.81,41,0
72370,10-04-23 07:00,96282,167,1,0,30.69,32,0
72371,19-08-22 06:11,12535,,2,0,,0,0
72372,25-09-21 07:53,40188,759,2,0,66.08,39,0
72373,11-04-23 05:40,83214,534,1,0.15,128.55,4,0
72374,06-07-23 23:23,70588,1747,2,0,32.26,0,0
72375,14-01-23 15:45,18585,1968,1,0.15,15.68,48,0
72376,30-11-21 12:05,67760,927,1,0,13.9,36,0
72377,06-03-22 21:45,89409,520,2,0.15,-33.64,8,1
72378,01-09-23 06:43,1857,1830,1,0,49.25,42,0
72379,29-03-22 20:53,82544,1106,1,0.1,45.87,31,0
72380,20-11-21 18:10,13626,,1,0.1,,13,0
72381,21-01-23 06:23,9522,667,1,0.15,10.59,50,0
72382,12-04-23 05:15,89014,664,1,0,42.75,42,0
72383,01-05-22 12:40,7620,1765,1,0,32.03,37,0
72384,10-02-22 10:36,60450,1065,1,0.15,32.95,42,0
72385,25-02-22 13:14,47028,1963,1,0,193.35,30,0
72386,06-06-23 08:05,36157,142,1,0,56.35,0,0
72387,05-11-22 23:01,55713,289,1,0,77.34,0,0
72388,21-05-22 00:51,57545,1742,3,0,438.36,34,0
72389,26-07-22 15:25,73316,178,2,0.05,128.17,18,0
72390,09-01-22 02:32,82725,,1,0,,9,0
72391,14-09-21 15:13,56211,1522,1,0.05,153.15,41,0
72392,22-11-22 17:22,41561,381,1,0.2,16.94,0,0
72393,07-01-21 01:00,79840,1613,1,0,11.17,18,0
72394,06-06-21 05:17,41269,1494,1,0,108.96,0,0
72395,21-12-23 14:11,31034,1697,4,0,273.4,16,0
72396,02-05-21 15:33,39557,1620,1,0,31.97,0,0
72397,18-10-22 03:57,32199,392,1,0,11.94,15,0
72398,15-03-22 11:51,41049,1027,1,0.05,74.23,2,0
72399,01-11-23 21:34,82287,1210,1,0,38.65,0,0
72400,01-03-22 17:15,75614,456,1,0.2,112.42,19,0
72401,23-07-23 12:29,29466,1513,1,0,100.76,24,0
72402,10-09-23 15:26,18201,1580,2,0,84.22,49,0
72403,02-07-22 12:23,48795,1832,4,0,213.68,0,0
72404,28-12-23 11:18,20485,1619,1,0,72.98,24,0
72405,30-09-22 15:47,89910,138,1,0,33.36,49,0
72406,12-02-21 00:54,25685,719,1,0.05,15.42,20,0
72407,19-12-21 19:51,10911,,1,0,,37,0
72408,03-10-21 00:44,85491,1537,1,0,81.89,2,0
72409,24-04-22 19:36,59970,1888,1,0,93.85,23,0
72410,04-02-23 14:31,33601,1329,1,0,110.08,3,0
72411,19-06-22 18:58,19003,1543,1,0,44.25,4,0
72412,09-01-21 01:05,14393,79,3,0,138.84,21,0
72413,02-01-21 10:26,22115,1494,1,0.1,98.06,11,0
72414,02-12-22 21:56,79108,1257,1,0.1,79.24,0,0
72415,08-01-23 06:35,6296,1301,1,0,28.14,14,0
72416,23-08-23 14:00,70479,1894,1,0,17.68,18,0
72417,28-07-21 05:58,10152,929,4,0,360.8,9,0
72418,27-12-23 03:33,66144,234,3,0,496.62,5,0
72419,09-08-21 19:21,76304,1009,1,0.1,7.04,35,0
72420,20-05-22 11:47,80090,539,2,0.1,80.77,11,0
72421,22-08-23 04:07,6569,1877,1,0,143.57,47,0
72422,02-06-22 17:40,86477,,1,0.15,,35,0
72423,03-09-22 10:07,40125,216,1,0,83.49,5,0
72424,09-01-22 07:53,85648,1428,1,0.15,33.69,0,0
72425,27-11-23 05:21,1869,124,1,0.05,110.31,23,0
72426,21-10-21 11:45,90405,575,1,0,87.05,3,0
72427,28-08-21 10:07,15945,,1,0,,29,0
72428,13-10-22 08:57,87096,1666,1,0,101.31,49,0
72429,12-05-23 22:53,55676,1321,2,0,279.84,40,0
72430,23-08-22 21:22,9873,1194,2,0.1,121.34,31,0
72431,01-06-21 00:41,72000,1448,1,0,19.06,22,0
72432,14-12-22 22:00,43121,752,1,0.2,38.48,47,0
72433,06-10-22 00:32,65400,1225,2,0,169.8,31,0
72434,24-03-22 10:35,56982,1716,1,0.1,45.19,5,0
72435,04-12-22 09:44,42182,1111,2,0,138.64,14,0
72436,31-07-22 16:58,54498,1246,4,0,211.8,36,0
72437,11-10-21 14:55,60466,,1,0.05,,19,0
72438,09-05-23 22:20,64701,1029,1,0,36.26,0,0
72439,25-12-22 07:57,15138,,1,0,,3,0
72440,08-09-23 21:27,76747,1805,1,0,55.93,44,0
72441,14-05-23 07:32,85141,633,1,0.1,154.92,0,0
72442,10-06-21 20:37,4272,331,1,0,85.11,0,0
72443,16-10-22 22:19,65719,1341,1,0,108.74,0,0
72444,02-09-21 06:32,12382,1844,2,0.15,142.27,46,0
72445,09-12-21 07:20,97953,539,1,0.1,40.38,32,0
72446,29-10-23 17:01,90697,470,1,0,148.42,0,0
72447,25-10-23 15:01,12996,985,1,0,183.56,21,0
72448,17-12-21 19:37,69937,601,4,0.1,124.49,15,0
72449,08-03-23 12:37,10142,837,1,0.1,90.95,31,0
72450,30-04-22 14:52,78573,1297,1,0.2,11.12,21,0
72451,27-12-23 22:10,24319,915,1,0.1,47.03,28,0
72452,11-11-21 22:05,15365,1742,1,0.1,131.51,0,0
72453,12-09-22 00:40,13581,223,1,0.05,379.39,46,0
72454,27-11-21 22:48,10367,2,1,0.05,24.51,46,0
72455,06-09-22 02:18,57802,938,1,0.1,47.59,21,0
72456,09-02-23 14:09,27255,1344,4,0,52,1,0
72457,08-12-21 11:01,31521,846,1,0,65.23,45,0
72458,20-07-21 10:35,86911,1542,1,0.05,106.67,43,0
72459,24-04-22 16:25,8849,462,1,0,21.79,0,0
72460,12-07-21 08:56,57306,1896,2,0.15,168.93,3,0
72461,27-02-21 19:53,40235,1585,1,0,78.6,11,0
72462,29-08-22 03:43,50012,1176,1,0.05,104.85,27,0
72463,12-03-21 18:12,52910,1996,1,0.05,108.06,39,0
72464,11-05-21 22:31,75896,997,3,0,232.38,39,0
72465,21-06-23 17:51,12665,513,2,0.1,31.46,0,0
72466,30-12-22 12:44,23429,441,3,0,59.55,27,0
72467,07-12-21 05:02,49728,456,1,0,140.53,21,0
72468,20-02-22 13:46,65141,,3,0,,29,0
72469,04-11-23 11:58,36685,1561,1,0,106.46,37,0
72470,06-02-22 20:36,48134,281,1,0,18.07,26,0
72471,11-05-21 05:03,31137,1434,1,0.05,55.3,0,0
72472,07-03-22 19:00,2092,1794,1,0.2,61.42,24,0
72473,16-06-23 07:01,98227,1551,1,0,20.88,4,0
72474,20-01-23 09:14,50528,1702,1,0.1,84.52,33,0
72475,07-06-22 16:59,77628,781,1,0,121.76,36,0
72476,12-12-23 04:21,30518,288,1,0.1,56.86,31,0
72477,24-05-22 18:21,72586,639,2,0,76.8,2,0
72478,31-07-21 07:24,15287,1889,2,0,40.18,13,0
72479,27-07-22 10:24,20545,1928,1,0,154.17,4,0
72480,10-06-22 15:32,83760,,3,0,,0,0
72481,18-12-22 23:27,27327,,2,0,,0,0
72482,02-04-23 19:40,97788,1414,3,0,42.15,11,0
72483,08-11-22 02:33,89674,272,1,0.2,55.22,18,0
72484,27-09-21 14:22,95982,1614,2,0.1,148.73,0,0
72485,27-02-21 02:27,91314,1838,1,0,31.03,45,0
72486,17-03-23 03:01,93811,614,1,0,52.19,20,0
72487,31-12-21 22:24,48904,792,2,0,46.06,0,0
72488,15-11-23 21:50,19228,1202,1,0.1,54.18,23,0
72489,11-03-23 00:41,65570,1312,1,0,147.79,32,0
72490,27-08-21 19:24,6323,249,1,0,67.23,48,0
72491,07-10-21 05:06,60871,416,1,0,30.67,26,0
72492,03-04-22 09:15,54974,1879,1,0,70.36,49,0
72493,26-09-22 04:05,52021,1334,3,0.15,100.01,21,0
72494,15-11-22 20:32,54467,977,3,0.15,109.04,0,0
72495,04-09-23 05:11,90806,1738,1,0.15,48.71,0,0
72496,29-07-23 21:27,48393,1206,2,0.1,26.82,0,0
72497,22-02-22 21:14,55794,747,4,0,165.44,49,0
72498,13-03-23 05:05,58271,1180,1,0,67.05,0,0
72499,21-02-21 16:21,37819,145,1,0.15,128.38,24,0
